61
  0.5000001       1000.000    
 0.9063 0.9111 0.9167 0.9209 0.9257 0.9289 0.9312 0.9343 0.9373 1.0000
 1.0000
  0.9659259       1000.000    
 0.0083 0.0283 0.0547 0.0967 0.1512 0.2146 0.2879 0.3699 0.4462 0.5053
 0.5614 0.6068 0.6418 0.6725 0.7017 0.7245 0.7435 0.7583 0.7690 0.7813
 0.7927 0.8027 0.8106 0.8201 0.8253 0.8308 0.8346 0.8381 0.8431 0.8474
 0.8493 0.8502 0.8526 0.8533 0.8552 0.8564 0.8571 0.8574 0.8576 0.8579
 0.8581 0.8586 0.8586 0.8590 0.8590 0.8590 0.8595 0.8598 0.8600 0.8600
 0.8600 0.8600 0.8600 0.8600 0.8600 0.8602 0.8602 0.8602 0.8605 1.0000
 1.0000
  0.9659259       1500.000    
 0.0070 0.0164 0.0313 0.0588 0.1002 0.1530 0.2101 0.2658 0.3135 0.3568
 0.3967 0.4371 0.4727 0.5034 0.5329 0.5662 0.5983 0.6247 0.6535 0.6815
 0.7038 0.7250 0.7455 0.7634 0.7787 0.7928 0.8053 0.8177 0.8288 0.8411
 0.8494 0.8563 0.8647 0.8719 0.8786 0.8841 0.8875 0.8932 0.8973 0.9006
 0.9038 0.9073 0.9095 0.9123 0.9143 0.9166 0.9184 0.9196 0.9211 0.9219
 0.9226 0.9234 0.9237 0.9240 0.9247 0.9251 0.9259 0.9260 0.9266 1.0000
 1.0000
  0.9659259       2000.000    
 0.0047 0.0123 0.0232 0.0436 0.0772 0.1125 0.1536 0.1926 0.2337 0.2694
 0.3048 0.3360 0.3699 0.3986 0.4320 0.4643 0.4948 0.5241 0.5537 0.5788
 0.6074 0.6315 0.6530 0.6733 0.6939 0.7112 0.7310 0.7473 0.7637 0.7776
 0.7936 0.8051 0.8160 0.8273 0.8373 0.8490 0.8573 0.8653 0.8745 0.8822
 0.8876 0.8938 0.8984 0.9041 0.9076 0.9104 0.9150 0.9176 0.9202 0.9221
 0.9242 0.9256 0.9265 0.9285 0.9301 0.9310 0.9320 0.9326 0.9335 1.0000
 1.0000
  0.9659259       2500.000    
 0.0049 0.0103 0.0196 0.0383 0.0661 0.1000 0.1372 0.1744 0.2081 0.2432
 0.2737 0.3080 0.3395 0.3724 0.4016 0.4314 0.4643 0.4913 0.5186 0.5445
 0.5723 0.5947 0.6193 0.6398 0.6618 0.6809 0.7000 0.7181 0.7375 0.7544
 0.7696 0.7845 0.7969 0.8098 0.8195 0.8290 0.8381 0.8461 0.8551 0.8634
 0.8700 0.8789 0.8853 0.8909 0.8970 0.9013 0.9064 0.9101 0.9125 0.9168
 0.9200 0.9226 0.9246 0.9267 0.9278 0.9291 0.9308 0.9325 0.9344 1.0000
 1.0000
  0.9659259       3000.000    
 0.0046 0.0109 0.0188 0.0352 0.0612 0.0913 0.1262 0.1563 0.1923 0.2240
 0.2531 0.2826 0.3121 0.3404 0.3706 0.4011 0.4312 0.4591 0.4862 0.5129
 0.5383 0.5646 0.5873 0.6113 0.6345 0.6566 0.6750 0.6934 0.7105 0.7297
 0.7450 0.7606 0.7752 0.7903 0.8035 0.8151 0.8260 0.8355 0.8452 0.8532
 0.8617 0.8681 0.8758 0.8826 0.8882 0.8939 0.8992 0.9040 0.9081 0.9118
